,dialog_id,speaker,start_time,end_time,Min Pitch,Max Pitch,Mean Pitch,Sd Pitch,Min Intensity,Max Intensity,Mean Intensity,Sd Intensity,Speaking Rate,Jitter,Shimmer,HNR
54,sw2015,A,325.60786,326.78581,121.48260055707539,451.9227191212697,197.9337970806083,82.53251433688698,27.75131723072249,53.0304225820347,44.83136926838008,6.075978598102474,0.8489324674222095,0.009966647859894843,0.0834862793450013,5.927461053740972
55,sw2015,A,326.78581,329.28765,84.90458876302952,358.0444495658845,125.1411360810087,40.66472894828386,27.53430356990202,64.31814589416014,55.32153062680425,11.131231034976715,3.1976465321523886,0.018860436192653988,0.09814284407575687,9.167467906785376
56,sw2015,A,329.28765,330.07634,160.53096146336011,204.0791419439782,177.2682284888452,14.761086312957667,28.11022788641809,54.4498944536047,45.503029209306916,8.896535308409785,1.267925293841637,0.007918089039572277,0.10709595755479019,12.029661750592707
57,sw2015,A,330.07634,331.7325,74.93605912576469,127.01999425156689,107.40659579138591,10.968907934835832,28.000114888435217,61.18611810522336,51.476210005859606,10.444956298484803,2.4152255820693656,0.029646461161443566,0.09675641273836574,9.379589758868468
58,sw2015,A,331.7325,340.03816,76.61783778312166,300.99381508939604,185.26507373785682,43.05041559686579,27.159062417332027,52.228050086279,37.2406629599402,5.014520522134998,0.12039982373465821,0.012097287618549606,0.10720305056095526,8.866218037223364
59,sw2015,A,340.03816,342.61088,74.03385631892672,238.80709980306193,169.55835544804955,24.78986580631056,27.522896396377266,62.72202205692869,53.83659477333001,10.249425038454845,3.109549426288126,0.01595722950621912,0.09509254488276461,14.279934900773343
60,sw2015,A,342.61088,371.56213,83.48666610216009,360.89496716118776,183.39390779895555,44.64707543422818,26.60122028814902,54.707174569398454,36.46338759329224,5.04320270347433,0.03454082293510641,0.013626554341443184,0.1125814654780102,9.133636094203991
61,sw2015,A,371.56213,372.896,74.52224414933161,136.21692357629414,125.50856714299108,8.93483797730004,27.45249314974139,57.419717540839564,49.126165489658135,8.95260814732744,2.998792985823228,0.013660440940694997,0.09122985542763508,9.531283002168541
62,sw2015,A,372.896,378.98439,96.18494444438657,265.1047797258778,193.7968518138235,31.5658331734039,27.273029441058398,49.82852734241508,37.03143718635816,5.086989222519823,0.16424703410918146,0.02150758284802842,0.11623885115026046,5.487304565100889
63,sw2015,A,378.98439,380.2,82.49394308287309,486.7565661529248,182.84472220434455,64.60995890262603,26.99882640167299,58.07521009490082,51.967728870533534,10.357658420499977,4.1131612935070665,0.02744578782797794,0.10800194743407245,13.322831620941825
64,sw2015,A,380.2,381.56188,95.76722661968239,196.17254036846086,134.30749421773996,14.494869625148642,27.776928791092534,58.22651200023099,51.695428923267166,9.523408491347741,4.405674508767341,0.019084857112997625,0.09288929941758256,12.235150047764284
65,sw2015,A,381.56188,383.24834,163.7527695140234,348.1724764842039,223.55422230746532,40.0546868275789,27.316917446645427,48.392368091844375,39.99999220355254,5.758161726601367,0.5929580304306022,0.020687804811137366,0.10831136531730627,9.751817744043448
66,sw2015,A,383.24834,384.42294,83.65325941647293,147.36535326687357,123.27199798856003,16.44349044035188,27.638664685513017,56.78406679584636,49.21705248951197,7.9846492531457915,4.256768261535849,0.01999405335877274,0.09831012352472812,11.530292784396352
67,sw2015,A,384.42294,384.92729,166.95363340725103,301.2458472500301,239.39850852625904,49.53508723309843,26.988528626270973,53.15180744745066,47.732195447998166,7.509399556238316,1.9827500743529511,0.023686399712348396,0.13444967890563447,5.398692380765919
68,sw2015,A,385.32225,388.64,210.95567458943364,213.71095657640527,212.33331558291945,1.9482785770687803,-332.43535453242333,88.83644048155837,70.2920087268352,65.28357217464583,0.3014090874839886,0.031247214931221276,0.2694718713499762,2.361956060329334
69,sw2015,B,0.0,24.29833,85.10187743776521,432.61988395362454,126.09349966526248,30.598960499564782,25.50418561639775,58.02271415275073,38.99509787070731,5.358023458257527,0.0411550917285262,0.01090360484421115,0.11829101855734073,11.151944907307506
70,sw2015,B,24.75588,25.37475,67.67019030508759,157.76038166524438,121.70375754402615,29.869099538854567,30.58911010331643,66.33468724629903,59.28013056893083,11.733864841555555,1.6158482395333493,0.015668339847812802,0.08875012194205387,5.573522654917289
71,sw2015,B,25.37475,27.04,85.49991167314364,95.55837866741787,89.6566796682288,1.597457772545509,26.20373739966386,32.686543418755114,28.768867304252062,1.3958358470605952,0.6005104338687883,0.02251268114819382,0.16567680993497863,3.1959305286913713
72,sw2015,B,27.04,29.138,150.86037964092665,212.73253671996386,177.78728924318025,14.484965684144084,27.79713137361118,73.76896580196936,63.555650725773134,11.566274050687555,3.8131553860819785,0.013874267950197,0.12042602037875492,10.330691837252255
73,sw2015,B,29.138,37.64291,75.39697284649021,206.93515072042953,111.83953890315284,27.92376975554724,26.17663927877309,44.948924219422096,35.37782586260987,4.952458274099873,0.1175791395793724,0.024407008573507503,0.16525966852807766,5.4687304945319415
74,sw2015,B,37.64291,38.42949,153.98992845970486,192.01253999722954,164.8920471336687,8.773629350076817,28.97809006591371,60.42239589292418,54.115723125844106,8.866582051550468,1.271326502072261,0.00968649092292366,0.09220477156330709,8.262819670061269
75,sw2015,B,38.42949,39.1725,159.71719015084915,190.81308051958166,172.56941355337207,9.821214766072723,30.234876098272828,56.51936376166297,48.69858674575604,6.713190957826367,1.3458769060981717,0.013714143436215255,0.12406144298884743,8.379276881098658
76,sw2015,B,39.1725,46.42925,82.22688053164003,312.4559249516582,110.21054184617992,31.102407856045573,26.140479952812996,49.34578517446678,34.971346830294976,4.23373223839892,0.1378027353842973,0.024393928333703515,0.17536764672065286,3.9085086102749855
77,sw2015,B,46.42925,47.1585,121.752933052564,351.801668327142,262.12421239762,53.31282487944348,28.363117821492157,60.815489869710795,55.707117399384664,10.34141546348622,1.371271854645196,0.011580387386137004,0.0519563628535531,18.792472523560882
78,sw2015,B,47.1585,54.76,78.76853872457454,193.46859928167146,102.02485523151591,18.602405624412064,25.541241006903537,44.32568955383833,33.95782427839768,4.5710003295172035,0.13155298296388868,0.02596601453743854,0.14477376616404508,4.179545383493308
79,sw2015,B,54.76,55.6,160.59016019971227,192.80713709530275,172.09180595355588,7.728438887922224,30.17229019866682,58.70719412821832,52.436678420386386,7.472793210677763,2.380952380952371,0.009790043493593083,0.10324495103569893,7.551823080538904
80,sw2015,B,55.6,58.0,138.70716112702382,235.49860615513109,178.8259962717586,24.471640374974374,27.531166415520207,70.77014893662385,60.137420628548675,11.35012282052219,4.166666666666669,0.015431588362750437,0.10449062511007985,9.845172293940015
81,sw2015,B,58.0,60.56,118.13356560387216,246.68129672471366,161.18972332630003,28.02270757067973,27.375372527122114,67.17684616811039,57.77029011283211,10.65124857955528,3.9062499999999964,0.020138278099559377,0.11909634622566102,8.583251175910705
82,sw2015,B,60.56,63.0465,137.37534538547837,210.71308522183224,157.53766385621262,17.55803637806291,26.397775217592827,64.84703665603838,55.39083111957443,10.792813356829338,4.02171727327569,0.01237970364439722,0.12408123414118141,9.631462068194127
83,sw2015,B,63.0465,71.14134,82.94415611368424,179.15820324342118,104.48988897290128,22.491710459723333,25.0884299169927,42.220739678734674,33.19449108895143,4.199810351149178,0.12353548680393933,0.0267106023768773,0.15992517010871674,3.6737163014035317
84,sw2015,B,71.14134,71.90222,147.6025425667472,228.6685532643411,167.0561030896987,21.144971978106167,27.92929921833176,65.61842860218032,58.69103784485448,10.404266683076719,1.3142676900431076,0.019165633849075502,0.13473617970010748,7.40025566989436
85,sw2015,B,71.90222,73.0641,157.43764159956726,240.74783129064102,176.33761484698053,23.52774242809435,26.64201202526787,61.46320654071789,51.433262213030105,9.489535294962012,0.8606740799394111,0.020924106658424445,0.1121702391791155,8.509590805009175
86,sw2015,B,73.48,77.13469,98.66298623976868,266.9501931211919,169.79484398048783,34.74902515970608,28.864979966755108,70.95133338358842,59.18131395903495,10.569575740941666,3.2834522216658577,0.020000787277522632,0.10903409291296912,8.913690080372028
87,sw2015,B,77.13469,79.3717,136.0666737496796,185.12909609692693,155.39569142023277,12.104716134030065,29.08080340454391,67.05480492782938,57.66654278662264,8.283054520908719,5.811328514400924,0.018862561200351707,0.11792826140273183,7.363101364149824
88,sw2015,B,79.3717,79.96806,134.56767744631537,175.35377160916147,148.65315651664696,9.727841043781499,37.93029490418384,64.12793720275388,57.35512885124937,5.669161182181192,8.384197464618827,0.013952124348853522,0.0902278826544885,7.18118541582433
89,sw2015,B,79.96806,81.82825,91.21795331438256,171.788947299158,136.96579046386267,14.077453105035277,27.217887903612965,63.02384867182538,54.916340892451736,8.627848286089515,4.838215451109825,0.02471570588341861,0.09739170666502352,7.630839580533231
90,sw2015,B,81.82825,86.54832,84.71266941924581,164.55981883069592,102.18046323564374,22.456022787104185,25.18789382843522,42.51838698296446,32.74676317279767,4.346771582269181,0.2118612647693781,0.020519315298679484,0.14207898365695235,4.019294964900622
91,sw2015,B,86.54832,87.18375,182.4058974366564,237.6324862454068,198.42424051293685,17.597042200940564,28.289502181344275,58.15241899334218,51.114642032957306,8.71547720979551,1.5737374691154034,0.026725476293264855,0.12155369042639869,10.845522429927868
92,sw2015,B,87.18375,92.66122,79.8427881687087,189.2882810062727,111.69731785748718,30.676498920099327,23.66779520905364,41.54748900320432,32.21640623856321,3.795156345636628,0.182566038700349,0.025684393333772395,0.1875064854444776,3.6421112156176476
93,sw2015,B,92.66122,93.28275,109.17734919734097,258.2943277966291,216.71345788200333,27.860491097486065,29.765938632777885,55.57280738828915,49.646799794384734,5.6322262485220165,1.6089327948771766,0.013810865176041322,0.08121172507118374,15.782297856366375
94,sw2015,B,93.28275,114.63791,77.82248518687271,477.9929545373354,106.39809870862328,32.53356876776047,24.968944546472624,47.42263075289034,32.754354884231056,3.953530265179462,0.04682709003350944,0.029601525686486743,0.15586031485094207,4.671491684399163
95,sw2015,B,114.63791,115.84,84.48033522597326,260.4429375617724,199.00524293493962,30.65629296860115,25.085547158135856,57.287337944429424,50.29402282790997,11.968078115340852,0.8318844678851013,0.0120992006373055,0.07213955514845723,13.788917847349838
96,sw2015,B,116.26762,118.17018,88.86391541843508,274.602029565249,180.87182395871352,37.159264694061,26.683239142720527,67.5266249469552,58.522478826561006,9.841839658536982,3.679253216718511,0.018456402418809942,0.10775617618039983,8.151027368325533
97,sw2015,B,118.17018,120.6,76.7883866267776,241.82631823818858,173.4273167970972,30.606154921300362,26.74099172514048,70.1853849313229,61.51615872159057,12.29681697531785,3.2924249532887315,0.017738080564561134,0.0936339517790821,11.64921811107431
98,sw2015,B,120.6,124.32,84.57163366488739,242.3941462774901,174.3266266972353,17.091759639521925,25.613721094564163,67.71268516998352,57.6635762171443,10.102725148009776,4.301075268817206,0.012918792157784093,0.09508441120132263,12.05666002042949
99,sw2015,B,124.32,125.51132,147.4351149642398,196.4942277293999,167.73661462829307,17.020598245251346,26.906404283212108,69.45814531070592,60.71751069034717,12.769620358303797,1.6788100594298696,0.011587353183119768,0.08464638612348578,12.9072335834776
100,sw2015,B,125.84549,129.22195,80.45204936895486,182.71982169752312,159.95089818896554,15.56963511348219,26.134496923985807,65.37718400641117,54.50924784118857,11.716984419770077,2.961681761371382,0.010837268209824539,0.09195800608123482,11.280149848042587
101,sw2015,B,129.22195,133.04194,75.3734254374582,200.23416985771942,159.7390902537629,18.39525050109842,25.49273827216733,64.24556325352069,52.177933455213925,12.165015332666849,2.3560271100186014,0.012666830274497547,0.10653555508230043,9.073806738441574
102,sw2015,B,133.04194,135.0435,74.57868640964368,224.6015187203143,173.56771854871812,50.21339898797977,26.15117644213556,50.052666274462624,40.25297559828825,6.943413334832522,1.498830911888739,0.030981439837101575,0.14067486690398942,5.051036088887813
103,sw2015,B,135.0435,142.70206,79.89319517560502,264.3388776840392,120.3092400423061,38.603625326792866,25.499897836281367,40.78478534724887,31.772412774339923,3.655548720880874,0.130572849204028,0.03508293151912483,0.17100684470962965,4.023412144387186
104,sw2015,B,142.70206,143.273,87.83347998459699,218.97051245038082,165.52733359153515,46.24623730787158,25.658697532438705,49.500255139428596,43.07460202663349,6.90953380225954,1.7514975303884597,0.03024912343827243,0.17815493634145876,6.814624155228996
105,sw2015,B,143.273,155.16313,82.27879323910977,222.12770518799192,114.97848401003202,31.240537129976747,25.14551819374889,42.28648924350351,33.043347324707476,4.050941522313083,0.08410336976971657,0.028229808311793052,0.1576339301613773,3.516647219098688
106,sw2015,B,155.16313,155.95485,181.6120278099102,272.7377770924296,205.48390809419786,18.083206053055804,25.89287123007852,55.93044421508327,49.97233209249231,8.860498717534806,1.2630728035163978,0.01788848511327173,0.08722317713640947,14.717487050287255
107,sw2015,B,155.95485,156.80827,88.01108196181627,212.73557814386947,150.56623760410315,51.67439507936497,24.914259558867585,49.53832472055834,42.035804633132926,8.638303812159135,1.171755993531907,0.01944615725254906,0.11444443967777851,13.439550092970117
108,sw2015,B,156.80827,157.56915,171.29994960359036,206.20372738586238,183.0001778790136,10.17548552235717,26.785797494730915,59.803310417527925,53.152857719530566,12.930092569557836,1.314267690043083,0.008368855628079498,0.09236143415302799,12.328068309605818
109,sw2015,B,157.56915,158.48,164.19756641972077,464.2102807719914,211.07899454910472,95.53348719077258,28.006565993735478,61.1611657008432,55.096569497678004,9.918961033068978,2.1957512213866597,0.014662596352413912,0.10349251619788956,11.299808299867124
110,sw2015,B,158.48,168.4,80.9481353112323,252.27134350833452,173.23941991889782,23.34656560335141,27.249791433553504,70.2594903311121,57.485583182089044,9.624439411897134,3.326612903225801,0.014622211533840565,0.09274197413933269,10.451775189641717
111,sw2015,B,168.4,172.52,74.59127555754542,229.7626676316644,162.05235937066132,21.025792007159062,26.093075670394807,67.89657043573123,57.33192540049714,8.935258657613161,3.6407766990291224,0.01474668403892102,0.07887113348111364,10.483365019923099
112,sw2015,B,172.52,177.84,86.10753141198383,344.85823306115924,173.46355019136553,41.2332046941549,27.074606841165693,68.46903311914909,57.825078346946356,9.09004720005101,3.9473684210526367,0.016809366934205622,0.09059504322521483,11.253209691382756
113,sw2015,B,177.84,179.12996,77.28525006876107,184.91620908896638,154.78887812675706,13.76594344823309,30.35052426129658,61.038334225870564,53.32182356879982,8.16305374945471,4.651307017271826,0.015918240454757173,0.10966123715136682,8.786411896814485
114,sw2015,B,179.12996,181.81396,79.72878558207671,176.9701724929298,151.5462435249324,15.811537835477424,27.034109544599982,62.48114978004434,52.98779314666123,6.698115527899207,2.6080476900149057,0.01857982531286144,0.0993344160616303,8.911966585241373
115,sw2015,B,181.81396,183.64,124.07299401378805,477.3326428206099,178.3926994702768,48.792975191848264,26.551556927536424,66.26546868641883,58.952237907064465,10.65005698525982,2.7381656480690792,0.014844305216849775,0.09637035321015859,8.841674924439001
116,sw2015,B,183.64,184.32,155.330768220576,180.30311736202634,171.60832610316018,7.21684928826269,39.15418933875995,60.9241894441167,54.681622075008455,5.028205286380586,5.8823529411764115,0.01156936390559314,0.10191488937026325,13.902794380192471
